mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist
713e751f-3ddb-4b77-b3b1-9e6f2e953ad5,Logic,Logic,United States,United Kingdom; United States,rap; hip hop; underground; dmv,Hip-Hop; rap; biracial; electronic; hip hop; deep house; dope sample; underground hip-hop; seen live; electro; rapcore; logic; House; american; political; Young Sinatra; indie; pop; instrumental; british; ambient; experimental; UK; USA; underground rap; seenlive; hiphop; rnb; stoner; jazzy; samples; male vocalists; 00's; corny; Nu Metal; love at first listen; alternative hip-hop; drugs; trap; pop rap; 10s; UK hip-hop; us; maryland; female voice; east coast hip hop; Conscious Hip Hop; Political Hip Hop; Deep hous; trap rap; rockville; Bro Music; strictly rhythm; hj; Stoner Rap; bbb; smoke to this; master of ceremonies; 2LISTEN2; flavor of love; electronic superhighway; bad songs; flowing like water; visionary music group; rattpack; cuckold music; Bi racial,422198,14271467,FALSE
90c7177f-4be5-413d-aabd-d228934c2b9b,Vengaboys,Vengaboys,Netherlands,Netherlands,european,dance; eurodance; pop; 90s; dutch,421967,3256335,FALSE
f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,Billie Eilish,United States,,,,421966,19136414,FALSE
f2be3d59-c508-492b-a553-056fc8a7e7b0,Ram Jam,Ram Jam,United States,United States,rock; hard rock; southern rock; boogie rock; classic pop and rock,classic rock; rock; hard rock; 70s; Southern Rock; blues; american; blues rock; 80s; punk; pop; Ram Jam; USA; one hit wonder; Progressive rock; blues-rock; indie; jazz; soul; acoustic; funk; metal; acid jazz; groove; funky; male vocalists; heavy rock; jecks; 70's,421937,2239386,FALSE
cf6e878f-4ad1-4b32-a105-f832c69a4f51,Milow,Milow,Belgium,Belgium,pop rock; katie perry,singer-songwriter; seen live; alternative; belgian; rock; Belgium; pop; acoustic; indie; milow; male vocalists; alternative rock; indie pop; folk; pop rock; indie rock; alternative pop; guitar; 00s; Mellow; leuven; male vocalist; Belgian music; humos rock rally; chill; melancholy; soft; melancholic; relaxing; Slow Rock; Belgisch,421267,6184477,FALSE
50eec634-7c42-41ee-9b1f-b41d9ca28b26,Korpiklaani,Korpiklaani,Finland,Finland,metal; finnish; folk metal,folk metal; viking metal; finnish; metal; seen live; finnish metal; folk; pagan metal; Power metal; heavy metal; Humppa Metal; beer metal; finland; humppa; finnish folk metal; Korpiklaani; folk and viking metal; melodic metal,421249,29230774,FALSE
c0cc5d77-937d-4296-a349-0a09d733fbfb,David Banner,David Banner,United States,United States,hip hop,rap; Hip-Hop; Dirty South; hip hop; Gangsta Rap; southern rap; Crunk; mississippi; david banner; south; american; seen live; 00s; Jackson; racist; pop; sexy; USA; Dope; hiphop; texas; producer; southern; All; flow; d; spotify; southern hip-hop; db; Hates White People; ignorant; mississippi rap,420751,2215114,FALSE
c3477250-bc5f-44e9-aa0a-144dd2d7a935,The Dø,The Dø,France,France,french; finnish; france; français; folk rock; finland; scandinavia; scandinave; scandinavie; scandinavian; finlandais; finlande,indie; female vocalists; folk; french; indie pop,420565,9672558,FALSE
789e5db3-502b-4f13-8039-88c70e053fa5,Good Shoes,Good Shoes,United Kingdom,United Kingdom,classic pop and rock,indie; british; indie rock; britpop; seen live; alternative; rock; indie pop; alternative rock; UK; pop; london; Good Shoes; post-punk; male vocalists; 00s; Garage Rock; Brit indie; england; english; Britrock; artrocker; Love; beautiful; Awesome; art rock; cool; Favourites; want to see live; brit pop; better than your music; this is the music i want to dance to; they said shoes,420467,5829813,FALSE
06e99a1b-4020-4380-ab27-1a3e0c5e557c,Nicolas Jaar,Nicolas Jaar,United States,Chile; United States,electronic; house; minimal,electronic; minimal; deep house; House; seen live; techno; experimental; ambient; downtempo; microhouse; idm; electronica; ambient house; minimal techno; american; chillout; trip-hop; deep; tech house; glitch; minimalism; stylish; USA; dance; minimal house; new york; dubstep; electro; chile; indie; downbeat; 10s; nu jazz; alternative; lounge; male vocalists; New York City; wonky; chill; instrumental; piano; Lo-Fi; trip hop; Progressive; 00s; micro house; chilean,420380,12100708,FALSE
120e728a-4078-47b7-a31c-d581ade28bde,Urge Overkill,Urge Overkill,United States,,rock; alternative rock; punk rock; hard rock; power pop; pop rock; rock and indie; http://127.0.0.1:8000/openalbum?id=3e398c56-70cc-434f-8f34-d7df3d983bba&t=1482570672,rock; alternative rock; alternative; 90s; Soundtrack,420258,2709578,FALSE
c6bfb05d-f570-46c8-98e1-e25441189770,Dj Khalid,Khalid,,United States,,pop; soul; alternative; rnb; seen live; alternative rnb; american; electronic; USA; Khalid; indie; chill; folk; latin; synthpop; male vocalists; alternative pop; texas; chillwave; 10s; soul pop; us; el paso; All; lollapalooza; Chill pop; normani; industry plant,420237,11446959,FALSE
5d400869-0471-42ee-afda-3addd73d0418,The Outfield,The Outfield,United Kingdom,United Kingdom,,80s; rock; classic rock; pop; british,420031,3113335,FALSE
960afc67-9c21-46dd-9c7f-ff2b509e3150,Danny Brown,Danny Brown,United States,United States,hip hop; hardcore hip hop,Hip-Hop; rap; underground hip-hop; seen live; detroit; hardcore hip-hop; hip hop; american; experimental hip-hop; experimental hip hop; hardcore hip hop; alternative hip-hop; cloud rap; Michigan; swag; midwest rap; experimental; underground rap; Midwest; trap rap; drugs; alternative rap; underground hip hop; trap; alternative hip hop; detroit rap; Detroit Hip-Hop; Danny Brown; USA; conscious hip-hop; All; midwest hip hop; midwest hip-hop; meme rap,420010,19122548,FALSE
970fb29f-e288-403e-a388-d2a7889bfa47,Warren Zevon,Warren Zevon,United States,,rock; pop rock; piano rock; classic pop and rock; singer/songwriter; pop/rock,singer-songwriter; rock; classic rock; folk; alternative,419868,6644365,FALSE
8ba17cf6-bec2-4ae4-9820-b1cda47adc08,Boosie Badazz,Lil Boosie,United States,United States,rap; hip hop; southern rap,rap; Dirty South; Hip-Hop; LIL BOOSIE; Louisiana Rap; southern rap; hip hop; Boosie; louisiana; Gangsta Rap; Baton Rouge; Southern Hip Hop; american; south; All; Lil Wayne; squeaky; trill ent; free boosie; baddazz; black metal; classic; USA; underground rap; Dope; gay; shit; rakim; Kanye West; drugs; the game; Library; i love him; badass; Rihanna; jay-z; Ludacris; Led Zeppelin; grandmaster flash; xzibit; Busta Rhymes; Nelly; Eminem; rick ross; FAGGOT; flow; Ciara; 50 Cent; trap music; Paul Wall; mike jones; Nas; lil flip; tupac; krs-one; gay rap; Will Smith; Cassidy; Akon; Missy Elliott; Raekwon; G-Unit; Snoop Dogg; mobb deep; UGK; Fabolous; Ne-Yo; mc hammer; lil scrappy; Lil Jon; Ice Cube; Trill; freeway; Jim Jones; david banner; T-Pain; razorlight; chingy; dmx; Obie Trice; twista; Young Buck; white power; fat joe; havoc; Kurupt; cam'ron; Hell Rell; Big Boi; coolio; mary j blige; Ja Rule; jadakiss; Dirty South rap; diddy; jjj; real recognize real and this nigga the realest; kid cudi; bow wow; Dr. Dre,419798,2543823,FALSE
52fe888b-112f-4023-adc9-f8287f177f7a,The Hoosiers,The Hoosiers,United Kingdom,United Kingdom,rock; indie; united kingdom; rock and indie,indie; indie rock; british; alternative; rock,419627,5375686,FALSE
6bbb3983-ce8a-4971-96e0-7cae73268fc4,Jungle,Jungle,United Kingdom,Trinidad and Tobago; United Kingdom,electronic; dancehall,seen live; electronic; psychedelic; techno; jungle; dancehall; soul; funk; british; Disco; indie; Neo-Soul; electronica; UK; dance; london; Psychedelic Rock; Neo Soul; modern soul; pop; rock; england; nu disco; alternative rnb; raaga; indie pop; Psychedelic Soul; funky; rnb; dnb; male vocalists; electronic soul; All; synth funk; funktronica; jazz; 60s; indie rock; downtempo; Love; Fusion; synth pop; Smooth Soul; modern; House; jazz fusion; dream pop; seenlive; smooth; deep house; funny; chicago; Favorite; New band of the day; english; field recordings; seen live twice; seen live four times; chillwave; 10s; egofm; Illinois; Midwest; United Kingdom; trinidad and tobago; soca; wanted; nu-disco; nature sounds; G-funk; seen live more than once; idontlikeit; 70's; gangster; melt; lap dance; seen live thrice; zz; funky as fuck; relevant magazine; ish; need more; Check out more; electrosoul; if this band doesnt get huge i will buy a hat and eat it; gangsta funk; not electronic; neo-sul; shepherds bush; contemporary soul; prog of 70s; wielka brytania; musical journey to the ends of time; 1114; nme 2014; seen live14; Glastonbury2015,419602,7998331,FALSE
6a3d87ad-dd71-4e8f-b8dd-78b61e0e7fe6,Bag Raiders,Bag Raiders,Australia,Australia,electronic; dance; australian; electro; funk; electronica; aussie,electronic; dance; electro; australian; funk; seen live; House; new rave; synthpop; Disco; pop; indie dance; electronica; australia; indie; alternative; electropop; futurepop; indietronica; male vocalists; electro funk; SICK CUNTS; danceable; Bag Raiders; chillout; indie pop; favorites; alternative dance; duo; DIsco House; Indietronic; funky house; sydney; nu-disco; nu disco; alternative invaders; Trash Disco; aussie-electro,419572,6077026,FALSE
3b02795b-bd2c-4aac-8f6c-e581514cc2d8,dead prez,dead prez,United States,,hip-hop; hip hop; soul and reggae; political hip hop,Hip-Hop; rap; underground hip-hop; hip hop; political,419481,5566511,FALSE
fa57d5dc-bcfa-40ea-9638-3d3cd89d1258,Sunrise Avenue,Sunrise Avenue,Finland,Finland,finnish; pop rock,rock; pop rock; finnish; alternative; alternative rock; seen live; pop; Sunrise Avenue; male vocalists; Suomi; finland; indie; finnish rock; Pop-Rock; indie rock; scandinavian; emo; soft rock; poprock; Rock am Ring 2007; modern rock; 00s; suomirock,419449,10118507,FALSE
71bd1152-5ee2-4919-80d7-d269dfd48a55,Matchbook Romance,Matchbook Romance,United States,United States,alternative rock; indie rock; emo; pop punk; post-hardcore,emo; rock; alternative; punk; seen live; screamo; indie; alternative rock; pop punk; emocore; punk rock; post-hardcore; matchbook romance; hardcore; Pop-punk; indie rock; metal; american; post hardcore; favorites; new york; hard rock; metalcore; pop; pop rock; Emo rock; indie pop; Awesome; amazing; music,419383,6219850,FALSE
1975afe1-8ad0-4ba0-a4a4-d3acd2ba9d5b,The Courteeners,The Courteeners,United Kingdom,United Kingdom,rock and indie,indie rock; indie; british; seen live; Manchester,419192,7032280,FALSE
0509a681-a362-4800-9075-656041dccdbd,Squeeze,Squeeze,United Kingdom,United Kingdom,rock; pop; 70s; 80s; 90s; british; uk; english; england; 00s; classic pop and rock; male vocalists; 10s,new wave; 80s; pop; rock; alternative; british; seen live; power pop; classic rock; 70s; squeeze; pop rock; britpop; UK; alternative rock; english; punk; singer-songwriter; male vocalists; indie; london; college rock; post-punk; ska; 90s; england; favorites; Pop-Rock; Progressive rock; Post punk; quirky; 80's; 1980s,419106,4288550,FALSE
1b15e90d-910c-4be4-99cb-463772a6430f,Fun Lovin’ Criminals,Fun Lovin' Criminals,United States,United States,rock and indie,funk; rock; seen live; alternative; Hip-Hop; alternative rock; indie; 90s; chillout; rap; american; new york; blues; hip hop; Funk Rock; pop; USA; jazz; alternative rap; electronic; funky; cool; male vocalists; trip-hop; indie rock; smooth; downtempo; classic rock; hiphop; NYC; alternative hip hop; 00s; lowlands 2006; Jazz Hop; metal; punk; relaxed; crossover; rap rock; jazz rap; soul; dance; britpop; ska; Awesome; lounge; groovy; alternative hip-hop; jazz-hop; :PlayList666:,418791,5559480,FALSE
6958e806-1e14-4844-a0a7-07a27756aa0f,A Great Big World,A Great Big World,United States,Chad; United States,indie pop; pop rock; indie-pop,indie; indie pop; pop; piano; american; a great big world; indie rock; USA; piano rock; male vocalists; Christina Aguilera; male; new york; sad; singer-songwriter; pop rock; baroque pop; gay; duo; collaboration; english; 10s; light; states; duos; United States; All; Scene; ny; l; done; remember to check out; new yorker; chad vaccarino; ian axel; this is the new year; als vorband gesehen; owl cityish,418420,4361471,FALSE
0b3ee6cd-a2df-4144-adf9-7807ee7ecc4f,Carl Orff,Carl Orff,Germany,Germany,classical; german; german composer; orchestral; composer; european; choral; 20th century,Classical; opera; contemporary classical; german; composers; composer; instrumental; classic; choral; 20th Century Classical; orchestral; carl orff; germany; medieval; classical music; Carmina Burana; 20th Century; Klassik; epic; modern; orff; classique; modern classical,418400,3876872,FALSE
271973a1-7177-4bcf-9a01-ac75d3691035,Nneka,Nneka,Germany,Germany; Nigeria,hip-hop; reggae; soul; neo soul; nigerian,soul; reggae; Neo-Soul; female vocalist; rnb; seen live; female vocalists; Hip-Hop; hip hop; nigerian; African soul; Nneka; german; nigeria; Neo Soul; african; singer-songwriter; female; africa; alternative; chillout; germany; nu soul; afrobeat; pop; dub; world; rhythm and blues; rap; Love; funk; r&b; heartbeat; 00s; Soul food,418318,6725571,FALSE
01202233-d155-4cfa-83bf-55dc776bc309,Electric Guest,Electric Guest,United States,United States,,indie pop; indie; electronic; american; Danger Mouse; seen live; pop; LastfmSC; broken bells; indie rock; USA; Like; los angeles; alternative; relevant magazine; electro; funk; indietronica; male vocalists; Indietronic; 2010s; All; rockabilly; rock; soul; alternative rock; experimental; indie electronic; dance; psychedelic pop; feel good; funky; new; synthpop; rnb; 00s; 2013; love at first listen; 5 Stars; 10s; egofm; amazing radio; indie dance; us; United States; Slsk; sxsw2012; general; done; bands i've seen live; Play More; upd; On the Radar; los angeles CA; balthazar; strangers and guests and invaders; 0912; special-bands; auf festival gesehen; readers-digest-trend; electronica and whatnot; 0417,418298,5754258,FALSE
20c7090f-3813-43e5-8535-7fcfd6fdf6e6,Parachute,Parachute,,Germany; Japan; United Kingdom; United States,,pop; ambient; electronic; chill out; drone; rock; indie; alternative; pop rock; seen live; alternative rock; parachute; male vocalists; american; acoustic; indie rock; chillout; powerpop; Pop-Rock; privatelektro; Fusion; 00s; chill; pop punk; piano rock; virginia; All; japanese; emo; industrial; Awesome; Mellow; german; emotional; male vocalist; dark ambient; drone ambient; Will Anderson; Soundtrack; classic rock; instrumental; british; folk; experimental; indie pop; twee; downtempo; Love; soft rock; Twee as Fuck; beautiful; psychedelic; Dreamy; soundscape; Fox; pretty; new; great; Sleep; Adult Alternative; amazing; Garage Rock; hypnotic; love songs; underrated; Rock Pop; Ballad; Favorite; popular; want to see live; XYZ; maroon 5; addictive; perfect; emotion; fresh; wonderful; powerful; different; suicidal; story of my life; sxsw 2009; 2014; charlottesville; sing; Pop/Rock; local music; ambient electronic; boy band; Analog; pensive; alt; experimental ambient; sleep music; alternative pop-rock; OneRepublic; spotify; pretty cool; get it on slsk; wallpaper,418266,5778773,FALSE
16657c3a-2b00-4416-a719-0d03e35b1918,Stat Quo,Stat Quo,United States,Georgia; United States,hip hop,rap; Hip-Hop; Dirty South; hip hop; Aftermath; Stat Quo; atlanta; southern rap; Shady; Gangsta Rap; american; Eminem; ATL; atlanta music; gangsta; shady records; georgia; Shady/Aftermath; New South; Chris Brown; Hard; USA; urban; beautiful; hiphop; Crunk; old school; rnb; samples; male vocalist; male vocalists; freestyle; hardcore rap; Linkin Park; east coast rap; south; south side; All; street; Shady-Aftermath Records; slim shady; US Hiphop; real hip hop; Fuck Off; nicki minaj; spotify; rapes my ears; southern hip-hop; DJ Antoine; Rap US; american hip-hop; Crunk Shit; hip-hop-rap; hip hop rap; a-town; Que; C:; Pass Out; RGF; Aftermath Records; Kewl hat; WXXL; seligalex; shade 45; stat; sud sale; eminen; grown man music; skrilla gorillas; DREda DRE; hip hop barbershop; Shady Rec; rab radio; biglazy53,418244,1357865,FALSE
